,School1,School2,Year,Distance,popDiff,perfDiff
3463,Sacred Heart Catholic Primary School and Nursery,Yorke Mead Primary School,2018,5518.971099761259,0.375,0.34288316604275426
3464,St Joseph Catholic Primary School,Yorke Mead Primary School,2018,4574.12745777815,0.5833333333333333,2.2219777483816068
3465,St Meryl School,Yorke Mead Primary School,2018,5656.287209822359,0.28333333333333344,-0.3406349476461019
3466,Warren Dell Primary School,Yorke Mead Primary School,2018,4775.345013713669,0.41666666666666674,1.0210844328956774
3467,Woodhall Primary School,Yorke Mead Primary School,2018,5732.943397592549,-0.25,-1.1273171451252777
3468,Belswains Primary School,Aycliffe Drive Primary School,2018,3712.377809436965,0.4888888888888888,4.0942679975141605
3469,Chambersbury Primary School,Aycliffe Drive Primary School,2018,3788.218710687122,-0.11111111111111116,2.1573252254280346
3470,Hobbs Hill Wood Primary School,Aycliffe Drive Primary School,2018,3225.2114659352183,0.4888888888888888,2.398996700419554
3471,Hobletts Manor Junior School,Aycliffe Drive Primary School,2018,1564.461568719411,0.6222222222222221,2.839286778812092
3472,Leverstock Green Church of England Primary School,Aycliffe Drive Primary School,2018,3090.585219663098,0.6888888888888888,1.2761719059384995
3473,Lime Walk Primary School,Aycliffe Drive Primary School,2018,2883.336435451125,-0.1777777777777778,2.5444896777932406
3474,Nash Mills Church of England Primary School,Aycliffe Drive Primary School,2018,4456.22093258402,0.2222222222222222,1.5222339826357592
3475,Reddings Primary School,Aycliffe Drive Primary School,2018,2998.9026326308094,-0.3111111111111111,-0.6825733820871918
3476,St Albert the Great Catholic Primary School,Aycliffe Drive Primary School,2018,2800.8757559020714,0.28888888888888886,1.3782320489727933
3477,Tudor Primary School,Aycliffe Drive Primary School,2018,2753.540629807376,0.17222222222222217,2.695147333046595
3478,Two Waters Primary School,Aycliffe Drive Primary School,2018,4419.00724145141,0.9888888888888888,3.4304147389699278
3480,Boxmoor Primary School,Aycliffe Drive Primary School,2018,3198.4410265002543,0.6222222222222221,3.1833266911811133
3481,Brockswood Primary School,Aycliffe Drive Primary School,2018,1821.090058179441,1.2888888888888892,4.7472374550756555
3482,Chaulden Junior School,Aycliffe Drive Primary School,2018,3711.9527206040757,-0.13777777777777778,-1.2623988586252808
3483,Flamstead Village School,Aycliffe Drive Primary School,2018,5131.228410429611,0.28888888888888886,3.915047000461445
3484,Gade Valley Primary School,Aycliffe Drive Primary School,2018,2249.755986768343,0.38888888888888895,2.909900972505452
3485,Galley Hill Primary School and Nursery,Aycliffe Drive Primary School,2018,2358.951673943322,0.05555555555555558,4.470762311040456
3486,George Street Primary School,Aycliffe Drive Primary School,2018,1516.0953136264225,0.28888888888888886,0.308293286977797
3487,Great Gaddesden Church of England Primary School,Aycliffe Drive Primary School,2018,4109.819095775385,-0.0854700854700855,2.618962666177641
3488,Hammond Academy,Aycliffe Drive Primary School,2018,339.8190695061123,0.4555555555555556,1.5057312577980608
3489,Holtsmere End Junior School,Aycliffe Drive Primary School,2018,1294.182753709846,-0.061111111111111116,3.8544181313536336
3490,Maple Grove Primary School,Aycliffe Drive Primary School,2018,679.764665159936,0.4555555555555556,1.2318477005324262
3491,Micklem Primary School,Aycliffe Drive Primary School,2018,2845.043409159164,-0.07777777777777783,-2.6263439707613965
3492,Pixies Hill Primary School,Aycliffe Drive Primary School,2018,3928.0847750525954,-0.11111111111111116,5.204785226991839
3493,Potten End CofE Primary School,Aycliffe Drive Primary School,2018,4764.947533813987,0.05555555555555558,2.978391143411595
3494,South Hill Primary School,Aycliffe Drive Primary School,2018,2769.5245079255033,0.4555555555555556,4.448482165180435
3495,Yewtree Primary School,Aycliffe Drive Primary School,2018,763.7905472051876,-0.22777777777777775,-0.864338871125367
3496,Belswains Primary School,Bovingdon Primary Academy,2018,5613.68559860632,0.29999999999999993,-0.47190146098866004
3497,Kings Langley Primary School,Bovingdon Primary Academy,2018,5200.0,0.06666666666666676,-2.262762762803047
3498,Lime Walk Primary School,Bovingdon Primary Academy,2018,5806.188594939024,-0.3666666666666667,-2.0216797807095794
3499,Nash Mills Church of England Primary School,Bovingdon Primary Academy,2018,5386.306341083841,0.033333333333333326,-3.0439354758670607
3500,Sarratt Church of England Primary School,Bovingdon Primary Academy,2018,5355.82346609744,-0.12051282051282053,-2.631846507967484
3501,Chipperfield St Pauls,Bovingdon Primary Academy,2018,3482.695651359734,-0.2333333333333334,-1.7702608908501942
3502,Tudor Primary School,Bovingdon Primary Academy,2018,5346.58853849817,-0.01666666666666672,-1.871022125456225
3503,Two Waters Primary School,Bovingdon Primary Academy,2018,4137.575135269449,0.7999999999999999,-1.135754719532892
3504,Boxmoor Primary School,Bovingdon Primary Academy,2018,4169.524673149207,0.43333333333333324,-1.3828427673217067
3505,Chaulden Junior School,Bovingdon Primary Academy,2018,3728.9789487204134,-0.32666666666666666,-5.8285683171281
3506,Gade Valley Primary School,Bovingdon Primary Academy,2018,5108.817573568272,0.20000000000000007,-1.6562684859973682
3507,Galley Hill Primary School and Nursery,Bovingdon Primary Academy,2018,5304.844012786804,-0.1333333333333333,-0.09540714746236345
3508,George Street Primary School,Bovingdon Primary Academy,2018,5904.011517603942,0.09999999999999998,-4.257876171525023
3509,Micklem Primary School,Bovingdon Primary Academy,2018,4622.116073834581,-0.2666666666666667,-7.192513429264217
3510,Pixies Hill Primary School,Bovingdon Primary Academy,2018,3484.6677029524635,-0.30000000000000004,0.6386157684890188
3511,Potten End CofE Primary School,Bovingdon Primary Academy,2018,5219.545765677316,-0.1333333333333333,-1.5877783150912255
3512,South Hill Primary School,Bovingdon Primary Academy,2018,4690.424820845123,0.2666666666666667,-0.11768729332238492
3514,Greenway Primary and Nursery School,Bovingdon Primary Academy,2018,5108.848891873785,0.33333333333333337,-0.9681597367300465
3515,St Thomas More Roman Catholic Voluntary Aided Primary School,Bovingdon Primary Academy,2018,5294.872708573833,-0.19999999999999996,-1.5128982391098766
3516,Westfield Primary School and Nursery,Bovingdon Primary Academy,2018,5970.018844191365,0.29999999999999993,-1.4427141551350289
3517,Belswains Primary School,Boxmoor Primary School,2018,2602.460758589839,-0.1333333333333333,0.9109413063330468
3518,Chambersbury Primary School,Boxmoor Primary School,2018,3048.5606439761045,-0.7333333333333333,-1.0260014657530787
3519,Hobbs Hill Wood Primary School,Boxmoor Primary School,2018,3000.488293594894,-0.1333333333333333,-0.7843299907615594
3520,Hobletts Manor Junior School,Boxmoor Primary School,2018,2764.449493117934,0.0,-0.3440399123690209
3521,Kings Langley Primary School,Boxmoor Primary School,2018,4107.068053977192,-0.3666666666666665,-0.8799199954813403
3522,Leverstock Green Church of England Primary School,Boxmoor Primary School,2018,3880.8231085685934,0.06666666666666665,-1.9071547852426138
3523,Lime Walk Primary School,Boxmoor Primary School,2018,2232.201155810112,-0.7999999999999999,-0.6388370133878727
3524,Nash Mills Church of England Primary School,Boxmoor Primary School,2018,2978.1981129535357,-0.3999999999999999,-1.661092708545354
3525,Reddings Primary School,Boxmoor Primary School,2018,2572.278756278176,-0.9333333333333332,-3.865900073268305
3526,St Albert the Great Catholic Primary School,Boxmoor Primary School,2018,2739.2794673052254,-0.33333333333333326,-1.8050946422083198
3527,Chipperfield St Pauls,Boxmoor Primary School,2018,5098.58460751609,-0.6666666666666666,-0.38741812352848737
3528,Tudor Primary School,Boxmoor Primary School,2018,1623.6887016913063,-0.44999999999999996,-0.4881793581345182
3529,Two Waters Primary School,Boxmoor Primary School,2018,2025.3315777916464,0.3666666666666667,0.2470880477888147
3530,Aycliffe Drive Primary School,Boxmoor Primary School,2018,3198.4410265002543,-0.6222222222222221,-3.1833266911811133
3532,Brockswood Primary School,Boxmoor Primary School,2018,4956.130748880622,0.666666666666667,1.5639107638945422
3533,Chaulden Junior School,Boxmoor Primary School,2018,985.3344609826655,-0.7599999999999999,-4.445725549806394
3534,Gade Valley Primary School,Boxmoor Primary School,2018,1051.0856292424514,-0.23333333333333317,-0.2734257186756613
3535,Galley Hill Primary School and Nursery,Boxmoor Primary School,2018,1648.7091920651137,-0.5666666666666665,1.2874356198593433
3536,George Street Primary School,Boxmoor Primary School,2018,1734.6584678258714,-0.33333333333333326,-2.8750334042033163
3537,Great Gaddesden Church of England Primary School,Boxmoor Primary School,2018,4884.57899925879,-0.7076923076923076,-0.5643640250034722
3538,Hammond Academy,Boxmoor Primary School,2018,3118.543570322531,-0.16666666666666652,-1.6775954333830523
3539,Holtsmere End Junior School,Boxmoor Primary School,2018,4419.112128018478,-0.6833333333333332,0.6710914401725204
3540,Maple Grove Primary School,Boxmoor Primary School,2018,3819.844106766662,-0.16666666666666652,-1.951478990648687
3541,Micklem Primary School,Boxmoor Primary School,2018,1009.3765402465028,-0.7,-5.809670661942509
3542,Pixies Hill Primary School,Boxmoor Primary School,2018,1043.1227156955217,-0.7333333333333333,2.0214585358107255
3543,Potten End CofE Primary School,Boxmoor Primary School,2018,3651.39014623198,-0.5666666666666665,-0.20493554776951858
3544,South Hill Primary School,Boxmoor Primary School,2018,600.7936417772745,-0.16666666666666652,1.265155473999322
3545,Yewtree Primary School,Boxmoor Primary School,2018,2577.8395993544673,-0.8499999999999999,-4.04766556230648
3546,Bovingdon Primary Academy,Boxmoor Primary School,2018,4169.524673149207,-0.43333333333333324,1.3828427673217067
3547,Belswains Primary School,Brockswood Primary School,2018,4833.016656292424,-0.8000000000000003,-0.6529694575614953
3548,Chambersbury Primary School,Brockswood Primary School,2018,4734.8488888242255,-1.4000000000000004,-2.589912229647621
3549,Hobbs Hill Wood Primary School,Brockswood Primary School,2018,4102.011457809449,-0.8000000000000003,-2.3482407546561017
3550,Hobletts Manor Junior School,Brockswood Primary School,2018,2621.98035843139,-0.666666666666667,-1.907950676263563
3551,Leverstock Green Church of England Primary School,Brockswood Primary School,2018,3443.4593071502964,-0.6000000000000003,-3.4710655491371556
3552,Lime Walk Primary School,Brockswood Primary School,2018,4076.573315911294,-1.4666666666666668,-2.202747777282415
3553,Nash Mills Church of England Primary School,Brockswood Primary School,2018,5574.645459578573,-1.0666666666666669,-3.225003472439896
3554,Reddings Primary School,Brockswood Primary School,2018,4052.4316157092644,-1.6,-5.429810837162847
3555,St Albert the Great Catholic Primary School,Brockswood Primary School,2018,3765.1650694225877,-1.0000000000000002,-3.369005406102862
3556,Tudor Primary School,Brockswood Primary School,2018,4173.135631632406,-1.116666666666667,-2.0520901220290604
3557,Two Waters Primary School,Brockswood Primary School,2018,5870.4480237883035,-0.30000000000000027,-1.3168227161057273
3558,Aycliffe Drive Primary School,Brockswood Primary School,2018,1821.090058179441,-1.2888888888888892,-4.7472374550756555
3559,Boxmoor Primary School,Brockswood Primary School,2018,4956.130748880622,-0.666666666666667,-1.5639107638945422
3561,Chaulden Junior School,Brockswood Primary School,2018,5528.488039238215,-1.4266666666666667,-6.009636313700936
3562,Flamstead Village School,Brockswood Primary School,2018,3939.415185024295,-1.0000000000000002,-0.8321904546142102
3563,Gade Valley Primary School,Brockswood Primary School,2018,4057.6255371830457,-0.9000000000000001,-1.8373364825702034
3564,Galley Hill Primary School and Nursery,Brockswood Primary School,2018,4161.215447438404,-1.2333333333333334,-0.2764751440351987
3565,George Street Primary School,Brockswood Primary School,2018,3224.558264320867,-1.0000000000000002,-4.4389441680978585
3566,Great Gaddesden Church of England Primary School,Brockswood Primary School,2018,5175.9698608086965,-1.3743589743589746,-2.1282747888980142
3567,Hammond Academy,Brockswood Primary School,2018,1838.54344523049,-0.8333333333333335,-3.2415061972775945
3568,Holtsmere End Junior School,Brockswood Primary School,2018,537.5872022286245,-1.35,-0.8928193237220217
3569,Maple Grove Primary School,Brockswood Primary School,2018,1150.1030388621707,-0.8333333333333335,-3.515389754543229
3570,Micklem Primary School,Brockswood Primary School,2018,4665.985962259209,-1.366666666666667,-7.373581425837052
3571,Pixies Hill Primary School,Brockswood Primary School,2018,5740.171513117008,-1.4000000000000004,0.45754777191618357
3572,South Hill Primary School,Brockswood Primary School,2018,4468.617795247206,-0.8333333333333335,-0.29875528989522016
3573,Yewtree Primary School,Brockswood Primary School,2018,2381.673571251946,-1.5166666666666668,-5.611576326201022
3574,Belswains Primary School,Chaulden Junior School,2018,3569.4775528079736,0.6266666666666666,5.356666856139441
3575,Chambersbury Primary School,Chaulden Junior School,2018,4025.206826984174,0.026666666666666616,3.4197240840533154
3576,Hobbs Hill Wood Primary School,Chaulden Junior School,2018,3984.626707735619,0.6266666666666666,3.6613955590448346
3577,Hobletts Manor Junior School,Chaulden Junior School,2018,3603.8486372210473,0.7599999999999999,4.101685637437373
3578,Kings Langley Primary School,Chaulden Junior School,2018,4854.5504426259695,0.3933333333333334,3.5658055543250535
3579,Leverstock Green Church of England Primary School,Chaulden Junior School,2018,4838.565903240339,0.8266666666666665,2.5385707645637803
3580,Lime Walk Primary School,Chaulden Junior School,2018,3215.1842870977084,-0.040000000000000036,3.8068885364185214
3581,Nash Mills Church of England Primary School,Chaulden Junior School,2018,3885.433823912074,0.36,2.7846328412610397
3582,Reddings Primary School,Chaulden Junior School,2018,3555.5435590075394,-0.17333333333333334,0.579825476538089
3583,St Albert the Great Catholic Primary School,Chaulden Junior School,2018,3713.10543884765,0.42666666666666664,2.640630907598074
